COND,Date/Time,Exact Time [ns]
0.0,2025-05-02 15:59:00.609729,2569363186318
0.0,2025-05-02 15:59:01.611356,2570364722077
0.0,2025-05-02 15:59:02.611925,2571365291039
0.0,2025-05-02 15:59:03.612445,2572365809798
0.0,2025-05-02 15:59:04.612960,2573366325446
0.0,2025-05-02 15:59:05.613478,2574366843686
0.0,2025-05-02 15:59:06.614039,2575367404667
0.0,2025-05-02 15:59:07.614573,2576367938407
0.0,2025-05-02 15:59:08.615150,2577368515480
0.0,2025-05-02 15:59:09.615713,2578369079239
0.0,2025-05-02 15:59:10.616278,2579369645331
0.0,2025-05-02 15:59:11.616801,2580370167201
0.0,2025-05-02 15:59:12.617358,2581370725015
0.0,2025-05-02 15:59:13.617859,2582371223014
0.0,2025-05-02 15:59:14.618398,2583371764551
0.0,2025-05-02 15:59:15.618972,2584372337939
0.0,2025-05-02 15:59:16.619553,2585372919864
0.0,2025-05-02 15:59:17.620122,2586373487271
0.0,2025-05-02 15:59:18.620613,2587373978437
0.0,2025-05-02 15:59:19.621081,2588374445807
0.0,2025-05-02 15:59:20.621550,2589374914584
0.0,2025-05-02 15:59:21.622081,2590375447324
0.0,2025-05-02 15:59:22.622581,2591375945879
0.0,2025-05-02 15:59:23.623081,2592376445971
0.0,2025-05-02 15:59:24.623600,2593376964508
0.0,2025-05-02 15:59:25.624068,2594377434063
0.0,2025-05-02 15:59:26.624556,2595377921099
0.0,2025-05-02 15:59:27.625032,2596378397228
0.0,2025-05-02 15:59:28.625505,2597378869876
0.0,2025-05-02 15:59:29.625978,2598379344468
0.0,2025-05-02 15:59:30.626466,2599379832523
0.0,2025-05-02 15:59:31.626988,2600380353541
0.0,2025-05-02 15:59:32.627512,2601380878799
0.0,2025-05-02 15:59:33.628080,2602381446354
0.0,2025-05-02 15:59:34.628674,2603382039576
0.0,2025-05-02 15:59:35.629163,2604382529557
0.0,2025-05-02 15:59:36.629641,2605383006519
0.0,2025-05-02 15:59:37.630178,2606383544259
0.0,2025-05-02 15:59:38.630703,2607384067629
0.0,2025-05-02 15:59:39.631213,2608384579203
0.0,2025-05-02 15:59:40.631704,2609385069498
0.0,2025-05-02 15:59:41.632181,2610385547127
0.0,2025-05-02 15:59:42.632661,2611386027904
0.0,2025-05-02 15:59:43.633132,2612386497256
0.0,2025-05-02 15:59:44.633587,2613386952496
0.0,2025-05-02 15:59:45.634052,2614387417532
0.0,2025-05-02 15:59:46.634536,2615387902180
0.0,2025-05-02 15:59:47.635138,2616388503587
0.0,2025-05-02 15:59:48.635650,2617389014586
0.0,2025-05-02 15:59:49.636402,2618389774826
0.0,2025-05-02 15:59:50.637037,2619390403640
0.0,2025-05-02 15:59:51.637532,2620390897844
0.0,2025-05-02 15:59:52.638106,2621391470658
0.0,2025-05-02 15:59:53.638636,2622392021120
0.0,2025-05-02 15:59:54.639139,2623392504675
0.0,2025-05-02 15:59:55.639610,2624392973804
0.0,2025-05-02 15:59:56.640078,2625393441859
0.0,2025-05-02 15:59:57.640630,2626393997136
0.0,2025-05-02 15:59:58.641147,2627394512228
0.0,2025-05-02 15:59:59.641614,2628394978172
0.0,2025-05-02 16:00:00.642091,2629395456320
0.0,2025-05-02 16:00:01.642562,2630395928060
0.0,2025-05-02 16:00:02.643161,2631396527670
0.0,2025-05-02 16:00:03.643666,2632397030744
0.0,2025-05-02 16:00:04.644121,2633397485447
0.0,2025-05-02 16:00:05.644635,2634397999520
0.0,2025-05-02 16:00:06.645090,2635398455446
0.0,2025-05-02 16:00:07.645602,2636398967593
0.0,2025-05-02 16:00:08.646070,2637399435148
0.0,2025-05-02 16:00:09.646618,2638399984685
0.0,2025-05-02 16:00:10.647109,2639400474740
0.0,2025-05-02 16:00:11.647623,2640400997720
0.0,2025-05-02 16:00:12.648145,2641401510053
0.0,2025-05-02 16:00:13.648648,2642402014367
0.0,2025-05-02 16:00:14.649133,2643402499219
0.0,2025-05-02 16:00:15.649640,2644403005570
0.0,2025-05-02 16:00:16.650104,2645403469847
0.0,2025-05-02 16:00:17.650576,2646403940402
0.0,2025-05-02 16:00:18.651125,2647404490142
0.0,2025-05-02 16:00:19.651587,2648404952568
0.0,2025-05-02 16:00:20.652055,2649405419882
0.0,2025-05-02 16:00:21.652513,2650405877770
0.0,2025-05-02 16:00:22.652975,2651406339473
0.0,2025-05-02 16:00:23.653438,2652406803028
0.0,2025-05-02 16:00:24.654023,2653407388250
0.0,2025-05-02 16:00:25.654494,2654407859601
0.0,2025-05-02 16:00:26.654981,2655408345415
0.0,2025-05-02 16:00:27.655432,2656408797285
0.0,2025-05-02 16:00:28.655940,2657409304618
0.0,2025-05-02 16:00:29.656388,2658409752876
0.0,2025-05-02 16:00:30.656843,2659410207931
0.0,2025-05-02 16:00:31.657305,2660410669449
0.0,2025-05-02 16:00:32.657765,2661411129264
0.0,2025-05-02 16:00:33.658201,2662411566485
0.0,2025-05-02 16:00:34.658641,2663412020929
0.0,2025-05-02 16:00:35.659174,2664412540484
0.0,2025-05-02 16:00:36.659667,2665413030928
0.0,2025-05-02 16:00:37.660126,2666413489946
0.0,2025-05-02 16:00:38.660567,2667413931464
0.0,2025-05-02 16:00:39.661095,2668414459945
0.0,2025-05-02 16:00:40.661563,2669414927462
0.0,2025-05-02 16:00:41.662006,2670415371980
0.0,2025-05-02 16:00:42.662442,2671415806165
0.0,2025-05-02 16:00:43.662881,2672416244942
0.0,2025-05-02 16:00:44.663310,2673416673627
0.0,2025-05-02 16:00:45.663744,2674417107404
0.0,2025-05-02 16:00:46.664182,2675417545570
0.0,2025-05-02 16:00:47.664613,2676417976736
0.0,2025-05-02 16:00:48.665160,2677418526569
0.0,2025-05-02 16:00:49.665651,2678419014790
0.0,2025-05-02 16:00:50.666083,2679419446882
0.0,2025-05-02 16:00:51.666629,2680419993419
0.0,2025-05-02 16:00:52.667082,2681420446529
0.0,2025-05-02 16:00:53.667518,2682420881399
0.0,2025-05-02 16:00:54.667953,2683421316806
0.0,2025-05-02 16:00:55.668388,2684421752824
0.0,2025-05-02 16:00:56.668847,2685422212953
0.0,2025-05-02 16:00:57.669387,2686422752823
0.0,2025-05-02 16:00:58.669863,2687423227044
0.0,2025-05-02 16:00:59.670301,2688423665470
0.0,2025-05-02 16:01:00.670742,2689424106228
0.0,2025-05-02 16:01:01.671186,2690424550413
0.0,2025-05-02 16:01:02.671681,2691425045635
0.0,2025-05-02 16:01:03.672154,2692425518541
0.0,2025-05-02 16:01:04.672593,2693425957430
0.0,2025-05-02 16:01:05.673019,2694426383281
0.0,2025-05-02 16:01:06.673470,2695426835428
0.0,2025-05-02 16:01:07.673920,2696427284298
0.0,2025-05-02 16:01:08.674422,2697427787761
0.0,2025-05-02 16:01:09.674916,2698428281075
0.0,2025-05-02 16:01:10.675442,2699428806704
0.0,2025-05-02 16:01:11.676217,2700429581518
0.0,2025-05-02 16:01:12.676777,2701430140666
0.0,2025-05-02 16:01:13.677214,2702430577924
0.0,2025-05-02 16:01:14.677663,2703431027461
0.0,2025-05-02 16:01:15.678092,2704431457534
0.0,2025-05-02 16:01:16.678524,2705431888663
0.0,2025-05-02 16:01:17.679006,2706432370700
0.0,2025-05-02 16:01:18.679453,2707432817606
0.0,2025-05-02 16:01:19.679892,2708433257273
0.0,2025-05-02 16:01:20.680333,2709433697957
0.0,2025-05-02 16:01:21.680773,2710434137012
0.0,2025-05-02 16:01:22.681273,2711434636549
0.0,2025-05-02 16:01:23.681766,2712435129789
0.0,2025-05-02 16:01:24.682212,2713435574733
0.0,2025-05-02 16:01:25.682639,2714436018380
0.0,2025-05-02 16:01:26.683143,2715436507750
0.0,2025-05-02 16:01:27.683584,2716436949508
0.0,2025-05-02 16:01:28.684031,2717437395175
0.0,2025-05-02 16:01:29.684458,2718437823285
0.0,2025-05-02 16:01:30.684896,2719438260618
0.0,2025-05-02 16:01:31.685344,2720438707562
0.0,2025-05-02 16:01:32.685779,2721439143024
0.0,2025-05-02 16:01:33.686226,2722439590264
0.0,2025-05-02 16:01:34.686675,2723440040541
0.0,2025-05-02 16:01:35.687156,2724440521744
0.0,2025-05-02 16:01:36.687588,2725440952188
0.0,2025-05-02 16:01:37.688017,2726441381762
0.0,2025-05-02 16:01:38.688491,2727441856039
0.0,2025-05-02 16:01:39.688937,2728442301409
0.0,2025-05-02 16:01:40.689414,2729442778112
0.0,2025-05-02 16:01:41.689859,2730443224037
0.0,2025-05-02 16:01:42.690301,2731443665092
0.0,2025-05-02 16:01:43.690838,2732444203517
0.0,2025-05-02 16:01:44.691310,2733444673498
0.0,2025-05-02 16:01:45.691750,2734445114127
0.0,2025-05-02 16:01:46.692213,2735445577719
0.0,2025-05-02 16:01:47.692653,2736446017997
0.0,2025-05-02 16:01:48.693078,2737446441940
0.0,2025-05-02 16:01:49.693508,2738446873106
0.0,2025-05-02 16:01:50.693944,2739447308495
0.0,2025-05-02 16:01:51.694373,2740447736420
0.0,2025-05-02 16:01:52.694818,2741448182197
0.0,2025-05-02 16:01:53.695260,2742448624104
0.0,2025-05-02 16:01:54.695901,2743449267326
0.0,2025-05-02 16:01:55.696365,2744449728881
0.0,2025-05-02 16:01:56.696801,2745450165325
0.0,2025-05-02 16:01:57.697233,2746450597731
0.0,2025-05-02 16:01:58.697667,2747451030731
0.0,2025-05-02 16:01:59.698169,2748451533267
0.0,2025-05-02 16:02:00.698607,2749451970915
0.0,2025-05-02 16:02:01.699058,2750452422210
