COND,Date/Time,Exact Time [ns]
666.8,2025-05-02 16:40:16.046107,5044799470621
666.8,2025-05-02 16:40:17.046642,5045800024027
666.9,2025-05-02 16:40:18.047437,5046800796749
666.5,2025-05-02 16:40:19.047766,5047801125952
666.6,2025-05-02 16:40:20.048146,5048801510989
666.5,2025-05-02 16:40:21.048978,5049802338025
666.8,2025-05-02 16:40:22.049604,5050802962487
667.1,2025-05-02 16:40:23.050412,5051803783413
667.0,2025-05-02 16:40:24.051115,5052804478912
666.9,2025-05-02 16:40:25.052175,5053805547208
666.9,2025-05-02 16:40:26.054324,5054807684318
667.1,2025-05-02 16:40:27.054846,5055808207947
666.4,2025-05-02 16:40:28.055658,5056809018373
667.1,2025-05-02 16:40:29.056172,5057809532483
666.3,2025-05-02 16:40:30.056595,5058809955557
666.3,2025-05-02 16:40:31.057053,5059810413445
666.7,2025-05-02 16:40:32.057513,5060810878889
666.2,2025-05-02 16:40:33.058677,5061812043148
666.9,2025-05-02 16:40:34.059670,5062813030758
666.9,2025-05-02 16:40:35.060045,5063813405961
666.4,2025-05-02 16:40:36.060368,5064813726405
667.3,2025-05-02 16:40:37.060760,5065814123701
667.2,2025-05-02 16:40:38.061287,5066814651811
667.1,2025-05-02 16:40:39.061787,5067815151459
666.5,2025-05-02 16:40:40.062744,5068816107014
667.3,2025-05-02 16:40:41.066479,5069819842735
667.4,2025-05-02 16:40:42.067879,5070821250401
666.7,2025-05-02 16:40:43.068524,5071821887549
667.5,2025-05-02 16:40:44.069276,5072822639622
667.2,2025-05-02 16:40:45.069783,5073823146196
667.0,2025-05-02 16:40:46.070196,5074823555769
667.2,2025-05-02 16:40:47.070831,5075824191269
666.0,2025-05-02 16:40:48.071184,5076824549879
667.6,2025-05-02 16:40:49.071686,5077825050564
667.1,2025-05-02 16:40:50.072258,5078825622489
666.5,2025-05-02 16:40:51.076380,5079829741137
667.0,2025-05-02 16:40:52.077031,5080830389970
666.7,2025-05-02 16:40:53.077445,5081830807839
667.1,2025-05-02 16:40:54.077997,5082831361079
666.1,2025-05-02 16:40:55.078486,5083831850579
666.9,2025-05-02 16:40:56.079084,5084832449375
666.8,2025-05-02 16:40:57.079569,5085832933337
666.8,2025-05-02 16:40:58.080034,5086833397707
665.9,2025-05-02 16:40:59.080502,5087833865354
665.8,2025-05-02 16:41:00.080956,5088834319557
665.9,2025-05-02 16:41:01.081483,5089834849057
666.1,2025-05-02 16:41:02.082022,5090835387093
666.0,2025-05-02 16:41:03.082792,5091836164926
665.8,2025-05-02 16:41:04.083487,5092836850851
665.7,2025-05-02 16:41:05.084623,5093837987777
665.2,2025-05-02 16:41:06.085187,5094838553554
665.3,2025-05-02 16:41:07.085731,5095839095090
665.7,2025-05-02 16:41:08.086323,5096839687942
664.7,2025-05-02 16:41:09.086990,5097840348441
665.1,2025-05-02 16:41:10.087387,5098840750329
666.2,2025-05-02 16:41:11.088483,5099841844514
666.0,2025-05-02 16:41:12.089033,5100842398661
665.6,2025-05-02 16:41:13.090212,5101843579624
665.6,2025-05-02 16:41:14.091362,5102844723864
665.6,2025-05-02 16:41:15.091759,5103845120215
664.5,2025-05-02 16:41:16.092839,5104846206548
664.6,2025-05-02 16:41:17.093586,5105847200862
664.2,2025-05-02 16:41:18.094366,5106847731843
665.3,2025-05-02 16:41:19.094922,5107848287009
664.2,2025-05-02 16:41:20.095505,5108848870101
664.6,2025-05-02 16:41:21.096730,5109850091212
665.0,2025-05-02 16:41:22.097386,5110850747155
664.6,2025-05-02 16:41:23.097835,5111851200710
665.4,2025-05-02 16:41:24.098931,5112852294969
665.3,2025-05-02 16:41:25.099441,5113852805172
665.2,2025-05-02 16:41:26.100026,5114853389616
664.9,2025-05-02 16:41:27.100893,5115854253486
665.7,2025-05-02 16:41:28.101220,5116854580004
665.1,2025-05-02 16:41:29.101673,5117855038836
665.0,2025-05-02 16:41:30.102176,5118855540632
665.0,2025-05-02 16:41:31.102665,5119856026631
665.8,2025-05-02 16:41:32.103187,5120856550631
665.8,2025-05-02 16:41:33.103692,5121857056575
665.8,2025-05-02 16:41:34.104241,5122857605889
665.4,2025-05-02 16:41:35.105072,5123858432777
665.5,2025-05-02 16:41:36.105589,5124858956017
665.6,2025-05-02 16:41:37.106111,5125859475683
665.8,2025-05-02 16:41:38.106613,5126859976146
664.5,2025-05-02 16:41:39.107193,5127860557367
665.9,2025-05-02 16:41:40.107702,5128861066145
664.9,2025-05-02 16:41:41.108170,5129861534274
666.0,2025-05-02 16:41:42.108642,5130862005569
665.6,2025-05-02 16:41:43.109117,5131862481717
665.2,2025-05-02 16:41:44.109604,5132862969939
664.8,2025-05-02 16:41:45.110170,5133863534419
665.4,2025-05-02 16:41:46.110688,5134864052271
664.8,2025-05-02 16:41:47.111353,5135864718196
665.6,2025-05-02 16:41:48.111902,5136865266955
665.3,2025-05-02 16:41:49.113325,5137866686324
664.7,2025-05-02 16:41:50.113671,5138867029213
664.7,2025-05-02 16:41:51.114120,5139867484583
666.0,2025-05-02 16:41:52.114629,5140867993823
665.0,2025-05-02 16:41:53.115129,5141868493174
666.0,2025-05-02 16:41:54.115621,5142868986544
664.9,2025-05-02 16:41:55.116257,5143869620691
664.5,2025-05-02 16:41:56.116760,5144870125450
665.2,2025-05-02 16:41:57.117256,5145870621523
664.3,2025-05-02 16:41:58.117843,5146871206875
664.7,2025-05-02 16:41:59.118349,5147871713541
665.5,2025-05-02 16:42:00.118954,5148872319022
665.5,2025-05-02 16:42:01.120035,5149873407836
664.7,2025-05-02 16:42:02.122393,5150875756187
665.4,2025-05-02 16:42:03.124213,5151877582557
665.3,2025-05-02 16:42:04.125484,5152878847741
664.7,2025-05-02 16:42:05.126550,5153879912815
665.8,2025-05-02 16:42:06.127667,5154881031759
665.9,2025-05-02 16:42:07.128116,5155881479203
665.0,2025-05-02 16:42:08.128630,5156881992591
665.7,2025-05-02 16:42:09.129100,5157882463405
665.8,2025-05-02 16:42:10.129598,5158882960812
665.1,2025-05-02 16:42:11.130195,5159883557682
665.7,2025-05-02 16:42:12.130778,5160884141496
665.9,2025-05-02 16:42:13.131620,5161884983829
664.5,2025-05-02 16:42:14.132434,5162885797180
665.4,2025-05-02 16:42:15.133422,5163886784902
664.9,2025-05-02 16:42:16.134427,5164887789160
665.6,2025-05-02 16:42:17.135328,5165888690660
665.1,2025-05-02 16:42:18.136355,5166889736603
665.2,2025-05-02 16:42:19.137308,5167890671288
665.7,2025-05-02 16:42:20.137822,5168891185176
665.3,2025-05-02 16:42:21.138458,5169891821213
664.9,2025-05-02 16:42:22.139117,5170892479620
664.6,2025-05-02 16:42:23.139893,5171893256267
665.2,2025-05-02 16:42:24.140380,5172893756970
665.6,2025-05-02 16:42:25.140941,5173894304655
664.3,2025-05-02 16:42:26.141513,5174894876728
664.8,2025-05-02 16:42:27.141997,5175895360061
665.0,2025-05-02 16:42:28.142592,5176895956486
665.1,2025-05-02 16:42:29.143260,5177896624708
665.1,2025-05-02 16:42:30.143769,5178897133022
664.8,2025-05-02 16:42:31.144933,5179898304707
664.9,2025-05-02 16:42:32.146081,5180899444725
665.0,2025-05-02 16:42:33.146575,5181899950983
665.3,2025-05-02 16:42:34.148365,5182901736427
665.0,2025-05-02 16:42:35.149597,5183902960741
664.3,2025-05-02 16:42:36.150125,5184903489315
664.4,2025-05-02 16:42:37.150950,5185904312981
665.1,2025-05-02 16:42:38.151764,5186905126777
664.7,2025-05-02 16:42:39.152594,5187905957609
664.6,2025-05-02 16:42:40.153426,5188906803127
665.1,2025-05-02 16:42:41.154377,5189907740571
666.2,2025-05-02 16:42:42.155152,5190908541237
665.2,2025-05-02 16:42:43.156002,5191909378237
665.1,2025-05-02 16:42:44.157850,5192911220069
665.4,2025-05-02 16:42:45.158869,5193912232161
664.7,2025-05-02 16:42:46.159701,5194913064457
664.8,2025-05-02 16:42:47.160208,5195913571068
664.5,2025-05-02 16:42:48.161197,5196914560956
664.7,2025-05-02 16:42:49.162201,5197915565048
665.1,2025-05-02 16:42:50.163229,5198916592214
665.2,2025-05-02 16:42:51.163750,5199917112232
665.0,2025-05-02 16:42:52.166090,5200919459509
664.9,2025-05-02 16:42:53.166756,5201920120231
665.0,2025-05-02 16:42:54.167324,5202920687341
665.5,2025-05-02 16:42:55.167829,5203921192804
664.7,2025-05-02 16:42:56.168355,5204921718266
664.2,2025-05-02 16:42:57.169328,5205922690414
665.7,2025-05-02 16:42:58.169809,5206923172320
666.1,2025-05-02 16:42:59.170342,5207923706431
665.5,2025-05-02 16:43:00.170831,5208924195152
664.6,2025-05-02 16:43:01.171310,5209924673504
665.8,2025-05-02 16:43:02.172256,5210925620114
665.9,2025-05-02 16:43:03.172719,5211926082391
665.7,2025-05-02 16:43:04.173283,5212926646539
665.8,2025-05-02 16:43:05.173970,5213927333298
665.9,2025-05-02 16:43:06.175030,5214928393149
665.0,2025-05-02 16:43:07.175585,5215928948185
665.1,2025-05-02 16:43:08.176388,5216929752111
666.1,2025-05-02 16:43:09.176828,5217930190943
665.2,2025-05-02 16:43:10.177367,5218930745980
665.6,2025-05-02 16:43:11.178058,5219931420776
665.2,2025-05-02 16:43:12.178884,5220932247182
665.4,2025-05-02 16:43:13.179345,5221932708348
669.0,2025-05-02 16:43:14.180145,5222933508792
670.2,2025-05-02 16:43:15.180861,5223934224051
671.3,2025-05-02 16:43:16.182375,5224935738995
670.7,2025-05-02 16:43:17.183628,5225936988828
670.8,2025-05-02 16:43:18.184012,5226937372512
671.0,2025-05-02 16:43:19.184368,5227937728271
670.8,2025-05-02 16:43:20.184740,5228938101900
669.6,2025-05-02 16:43:21.188246,5229941610696
670.7,2025-05-02 16:43:22.189086,5230942453158
670.2,2025-05-02 16:43:23.189851,5231943223250
670.7,2025-05-02 16:43:24.190500,5232943864564
671.0,2025-05-02 16:43:25.190997,5233944360897
671.7,2025-05-02 16:43:26.191580,5234944946081
676.9,2025-05-02 16:43:27.192073,5235945438229
677.1,2025-05-02 16:43:28.192603,5236945967469
674.6,2025-05-02 16:43:29.193091,5237946455654
677.2,2025-05-02 16:43:30.193575,5238946939061
676.3,2025-05-02 16:43:31.194227,5239947585264
682.9,2025-05-02 16:43:32.194634,5240947999189
687.4,2025-05-02 16:43:33.196060,5241949422003
685.0,2025-05-02 16:43:34.196539,5242949904188
681.5,2025-05-02 16:43:35.197088,5243950453539
681.0,2025-05-02 16:43:36.200855,5244954218946
677.2,2025-05-02 16:43:37.201384,5245954747464
674.5,2025-05-02 16:43:38.202614,5246955975037
673.0,2025-05-02 16:43:39.203016,5247956376944
673.7,2025-05-02 16:43:40.203400,5248956762406
674.6,2025-05-02 16:43:41.207584,5249960944980
675.3,2025-05-02 16:43:42.208195,5250961554294
676.0,2025-05-02 16:43:43.208517,5251961882034
677.1,2025-05-02 16:43:44.209660,5252963020200
669.9,2025-05-02 16:43:45.210101,5253963461977
669.0,2025-05-02 16:43:46.213491,5254966855810
667.3,2025-05-02 16:43:47.214735,5255968098624
663.1,2025-05-02 16:43:48.215411,5256968772902
664.9,2025-05-02 16:43:49.215749,5257969108586
664.3,2025-05-02 16:43:50.216030,5258969391530
663.9,2025-05-02 16:43:51.216563,5259969928048
664.2,2025-05-02 16:43:52.217032,5260970396584
664.4,2025-05-02 16:43:53.217490,5261970855769
663.3,2025-05-02 16:43:54.217980,5262971344731
664.2,2025-05-02 16:43:55.219224,5263972582916
662.0,2025-05-02 16:43:56.219718,5264973083156
660.3,2025-05-02 16:43:57.220308,5265973672507
662.1,2025-05-02 16:43:58.221238,5266974598618
661.5,2025-05-02 16:43:59.221646,5267975005173
660.7,2025-05-02 16:44:00.221982,5268975340302
662.0,2025-05-02 16:44:01.222482,5269975847801
661.3,2025-05-02 16:44:02.223031,5270976396912
662.8,2025-05-02 16:44:03.223495,5271976858726
664.7,2025-05-02 16:44:04.224696,5272978060207
667.2,2025-05-02 16:44:05.225451,5273978813299
671.1,2025-05-02 16:44:06.225906,5274979271076
676.3,2025-05-02 16:44:07.226833,5275980199020
676.9,2025-05-02 16:44:08.227767,5276981127945
680.2,2025-05-02 16:44:09.228875,5277982240056
682.1,2025-05-02 16:44:10.229711,5278983074574
683.5,2025-05-02 16:44:11.233420,5279986781573
684.6,2025-05-02 16:44:12.234140,5280987502647
684.8,2025-05-02 16:44:13.234582,5281987943664
684.5,2025-05-02 16:44:14.235348,5282988710312
683.4,2025-05-02 16:44:15.236107,5283989469645
680.2,2025-05-02 16:44:16.238459,5284991821478
677.7,2025-05-02 16:44:17.238872,5285992233125
677.8,2025-05-02 16:44:18.239507,5286992867069
677.4,2025-05-02 16:44:19.239858,5287993222661
676.5,2025-05-02 16:44:20.241064,5288994424827
673.9,2025-05-02 16:44:21.244171,5289997534882
666.6,2025-05-02 16:44:22.245409,5290998770381
663.7,2025-05-02 16:44:23.245788,5291999149399
662.3,2025-05-02 16:44:24.246513,5292999878028
662.7,2025-05-02 16:44:25.247691,5294001053546
662.3,2025-05-02 16:44:26.250855,5295004219027
661.9,2025-05-02 16:44:27.251736,5296005096897
661.4,2025-05-02 16:44:28.252387,5297005749600
660.6,2025-05-02 16:44:29.252759,5298006118636
661.5,2025-05-02 16:44:30.253062,5299006419969
663.3,2025-05-02 16:44:31.253647,5300007004969
662.2,2025-05-02 16:44:32.254095,5301007459764
661.5,2025-05-02 16:44:33.254681,5302008049949
662.4,2025-05-02 16:44:34.255188,5303008551763
661.3,2025-05-02 16:44:35.255666,5304009029577
659.7,2025-05-02 16:44:36.256255,5305009619410
661.2,2025-05-02 16:44:37.257113,5306010475132
661.3,2025-05-02 16:44:38.257551,5307010917575
661.5,2025-05-02 16:44:39.258381,5308011746834
660.8,2025-05-02 16:44:40.259326,5309012689648
661.4,2025-05-02 16:44:41.259880,5310013245277
660.9,2025-05-02 16:44:42.260459,5311013823018
660.5,2025-05-02 16:44:43.260959,5312014323647
660.9,2025-05-02 16:44:44.261431,5313014794424
659.8,2025-05-02 16:44:45.261933,5314015296145
660.1,2025-05-02 16:44:46.262433,5315015797571
659.8,2025-05-02 16:44:47.262942,5316016307070
660.8,2025-05-02 16:44:48.263482,5317016846162
662.1,2025-05-02 16:44:49.264072,5318017436273
663.4,2025-05-02 16:44:50.264660,5319018023809
663.5,2025-05-02 16:44:51.265245,5320018609383
666.9,2025-05-02 16:44:52.265829,5321019193400
667.2,2025-05-02 16:44:53.266408,5322019773233
669.7,2025-05-02 16:44:54.267014,5323020378788
673.2,2025-05-02 16:44:55.267581,5324020945251
675.2,2025-05-02 16:44:56.268601,5325021974880
677.3,2025-05-02 16:44:57.269235,5326022599972
677.3,2025-05-02 16:44:58.269750,5327023115378
674.0,2025-05-02 16:44:59.270301,5328023665748
670.3,2025-05-02 16:45:00.270837,5329024202933
671.3,2025-05-02 16:45:01.271320,5330024685284
670.3,2025-05-02 16:45:02.271814,5331025179154
669.5,2025-05-02 16:45:03.272303,5332025668209
669.3,2025-05-02 16:45:04.273040,5333026412393
669.3,2025-05-02 16:45:05.273683,5334027047078
669.2,2025-05-02 16:45:06.274169,5335027534392
669.4,2025-05-02 16:45:07.275068,5336028429447
670.2,2025-05-02 16:45:08.275894,5337029256669
669.5,2025-05-02 16:45:09.277655,5338031055168
669.1,2025-05-02 16:45:10.278769,5339032132538
669.3,2025-05-02 16:45:11.279243,5340032607204
670.3,2025-05-02 16:45:12.279873,5341033236426
671.4,2025-05-02 16:45:13.280396,5342033758462
671.0,2025-05-02 16:45:14.280805,5343034167610
671.3,2025-05-02 16:45:15.281240,5344034602053
671.6,2025-05-02 16:45:16.281712,5345035076423
671.7,2025-05-02 16:45:17.282248,5346035610515
672.0,2025-05-02 16:45:18.282759,5347036122311
671.4,2025-05-02 16:45:19.283249,5348036611199
670.9,2025-05-02 16:45:20.283710,5349037071199
672.3,2025-05-02 16:45:21.284141,5350037515920
671.7,2025-05-02 16:45:22.284588,5351037949234
674.1,2025-05-02 16:45:23.285045,5352038406197
673.9,2025-05-02 16:45:24.285491,5353038850530
672.9,2025-05-02 16:45:25.285965,5354039325047
673.0,2025-05-02 16:45:26.286389,5355039748417
673.4,2025-05-02 16:45:27.286803,5356040162639
673.2,2025-05-02 16:45:28.287191,5357040548823
672.7,2025-05-02 16:45:29.287649,5358041013952
672.8,2025-05-02 16:45:30.289029,5359042388007
673.3,2025-05-02 16:45:31.290641,5360044072285
673.1,2025-05-02 16:45:32.291852,5361045224340
672.8,2025-05-02 16:45:33.292665,5362046030228
671.3,2025-05-02 16:45:34.293199,5363046563912
672.6,2025-05-02 16:45:35.294404,5364047764319
673.2,2025-05-02 16:45:36.294794,5365048154059
673.2,2025-05-02 16:45:37.295153,5366048512744
672.2,2025-05-02 16:45:38.295534,5367048898577
672.6,2025-05-02 16:45:39.296329,5368049701669
672.1,2025-05-02 16:45:40.297617,5369050979150
671.9,2025-05-02 16:45:41.298437,5370051802816
672.0,2025-05-02 16:45:42.299022,5371052387537
672.3,2025-05-02 16:45:43.299532,5372052896981
671.8,2025-05-02 16:45:44.300042,5373053406295
671.8,2025-05-02 16:45:45.300579,5374053943999
671.5,2025-05-02 16:45:46.301095,5375054459072
671.7,2025-05-02 16:45:47.301612,5376054976182
671.2,2025-05-02 16:45:48.302432,5377055797126
671.6,2025-05-02 16:45:49.303281,5378056645607
671.9,2025-05-02 16:45:50.303793,5379057156496
671.8,2025-05-02 16:45:51.304294,5380057658662
671.5,2025-05-02 16:45:52.304825,5381058189513
671.8,2025-05-02 16:45:53.305301,5382058664531
671.7,2025-05-02 16:45:54.305781,5383059144975
671.0,2025-05-02 16:45:55.306577,5384059935122
671.7,2025-05-02 16:45:56.307336,5385060697918
671.3,2025-05-02 16:45:57.310940,5386064304251
671.3,2025-05-02 16:45:58.311443,5387064806565
671.4,2025-05-02 16:45:59.311926,5388065292675
671.3,2025-05-02 16:46:00.312461,5389065826490
671.3,2025-05-02 16:46:01.312938,5390066302785
671.7,2025-05-02 16:46:02.313743,5391067107637
670.9,2025-05-02 16:46:03.314560,5392067920006
671.6,2025-05-02 16:46:04.315156,5393068527117
673.5,2025-05-02 16:46:05.316430,5394069810283
673.1,2025-05-02 16:46:06.317271,5395070644986
674.2,2025-05-02 16:46:07.319218,5396072614689
675.0,2025-05-02 16:46:08.320089,5397073453133
673.9,2025-05-02 16:46:09.321233,5398074595040
674.4,2025-05-02 16:46:10.321894,5399075256539
674.6,2025-05-02 16:46:11.322578,5400075941816
674.1,2025-05-02 16:46:12.323145,5401076510445
674.4,2025-05-02 16:46:13.323691,5402077055074
674.0,2025-05-02 16:46:14.324937,5403078304500
674.1,2025-05-02 16:46:15.325537,5404078897962
674.3,2025-05-02 16:46:16.326079,5405079443739
673.5,2025-05-02 16:46:17.330223,5406083582998
673.1,2025-05-02 16:46:18.330555,5407083914757
673.7,2025-05-02 16:46:19.331025,5408084388904
673.9,2025-05-02 16:46:20.331937,5409085295829
674.4,2025-05-02 16:46:21.332383,5410085749033
674.0,2025-05-02 16:46:22.333220,5411086584828
674.9,2025-05-02 16:46:23.334567,5412087931976
673.7,2025-05-02 16:46:24.335112,5413088476846
674.0,2025-05-02 16:46:25.335623,5414088987160
673.3,2025-05-02 16:46:26.336429,5415089792456
672.9,2025-05-02 16:46:27.337024,5416090388270
673.3,2025-05-02 16:46:28.337898,5417091262325
674.2,2025-05-02 16:46:29.341690,5418095056639
674.2,2025-05-02 16:46:30.342445,5419095817472
674.3,2025-05-02 16:46:31.343757,5420097122675
674.4,2025-05-02 16:46:32.344905,5421098266452
674.6,2025-05-02 16:46:33.345313,5422098676803
674.3,2025-05-02 16:46:34.348905,5423102268266
674.2,2025-05-02 16:46:35.349361,5424102724246
674.7,2025-05-02 16:46:36.349793,5425103155413
674.7,2025-05-02 16:46:37.350305,5426103668467
674.4,2025-05-02 16:46:38.350724,5427104085856
674.7,2025-05-02 16:46:39.351690,5428105054244
674.4,2025-05-02 16:46:40.352149,5429105512781
673.0,2025-05-02 16:46:41.352623,5430105988039
674.1,2025-05-02 16:46:42.353146,5431106510076
672.6,2025-05-02 16:46:43.353627,5432106991631
673.1,2025-05-02 16:46:44.354767,5433108131963
672.8,2025-05-02 16:46:45.355628,5434108989111
674.0,2025-05-02 16:46:46.356069,5435109433795
673.1,2025-05-02 16:46:47.357058,5436110419684
673.4,2025-05-02 16:46:48.357705,5437111065961
673.9,2025-05-02 16:46:49.358158,5438111522312
673.1,2025-05-02 16:46:50.359300,5439112661293
674.1,2025-05-02 16:46:51.359833,5440113196996
673.6,2025-05-02 16:46:52.361235,5441114596514
674.1,2025-05-02 16:46:53.361969,5442115329476
673.3,2025-05-02 16:46:54.362446,5443115811883
673.4,2025-05-02 16:46:55.363645,5444117019068
674.9,2025-05-02 16:46:56.364197,5445117562178
674.6,2025-05-02 16:46:57.364763,5446118384085
674.2,2025-05-02 16:46:58.365560,5447118925399
677.2,2025-05-02 16:46:59.366400,5448119764843
676.4,2025-05-02 16:47:00.367138,5449120502991
678.1,2025-05-02 16:47:01.368278,5450121643342
675.8,2025-05-02 16:47:02.369503,5451122863878
675.1,2025-05-02 16:47:03.369897,5452123260526
673.6,2025-05-02 16:47:04.370586,5453123944100
673.5,2025-05-02 16:47:05.371166,5454124530432
672.5,2025-05-02 16:47:06.371940,5455125304524
673.0,2025-05-02 16:47:07.372438,5456125802709
673.5,2025-05-02 16:47:08.373611,5457126969505
672.7,2025-05-02 16:47:09.374237,5458127595559
672.7,2025-05-02 16:47:10.374829,5459128199614
672.4,2025-05-02 16:47:11.376148,5460129514836
672.0,2025-05-02 16:47:12.376811,5461130172595
673.2,2025-05-02 16:47:13.377626,5462130987927
673.3,2025-05-02 16:47:14.378167,5463131533057
673.0,2025-05-02 16:47:15.382353,5464135719611
673.7,2025-05-02 16:47:16.382867,5465136231426
673.3,2025-05-02 16:47:17.383983,5466137344777
674.7,2025-05-02 16:47:18.384385,5467137746610
675.0,2025-05-02 16:47:19.384761,5468138122165
674.9,2025-05-02 16:47:20.385106,5469138467479
675.9,2025-05-02 16:47:21.385477,5470138835775
675.6,2025-05-02 16:47:22.385845,5471139208459
674.5,2025-05-02 16:47:23.386299,5472139661940
674.8,2025-05-02 16:47:24.386788,5473140152514
674.0,2025-05-02 16:47:25.387322,5474140687050
675.9,2025-05-02 16:47:26.387799,5475141163457
675.2,2025-05-02 16:47:27.388323,5476141687234
674.4,2025-05-02 16:47:28.389194,5477142553196
675.6,2025-05-02 16:47:29.389618,5478142983807
676.8,2025-05-02 16:47:30.394023,5479147386862
675.6,2025-05-02 16:47:31.394579,5480147945491
676.0,2025-05-02 16:47:32.395172,5481148536953
676.7,2025-05-02 16:47:33.395992,5482149365304
676.0,2025-05-02 16:47:34.397544,5483150920841
675.2,2025-05-02 16:47:35.401496,5484154860377
678.9,2025-05-02 16:47:36.402046,5485155410840
683.9,2025-05-02 16:47:37.402973,5486156346006
688.1,2025-05-02 16:47:38.404743,5487158104338
693.4,2025-05-02 16:47:39.405487,5488158847208
692.8,2025-05-02 16:47:40.409212,5489162576578
691.3,2025-05-02 16:47:41.410117,5490163478226
688.9,2025-05-02 16:47:42.410785,5491164145762
685.3,2025-05-02 16:47:43.411090,5492164448891
680.9,2025-05-02 16:47:44.411637,5493165001687
676.0,2025-05-02 16:47:45.412300,5494165665131
676.8,2025-05-02 16:47:46.413358,5495166720686
676.1,2025-05-02 16:47:47.413826,5496167190759
677.0,2025-05-02 16:47:48.414682,5497168046740
674.4,2025-05-02 16:47:49.415775,5498169147795
674.1,2025-05-02 16:47:50.417157,5499170521720
671.0,2025-05-02 16:47:51.417654,5500171020312
671.5,2025-05-02 16:47:52.418503,5501171866663
673.8,2025-05-02 16:47:53.419376,5502172740867
671.4,2025-05-02 16:47:54.419931,5503173295903
669.6,2025-05-02 16:47:55.420533,5504173896939
667.4,2025-05-02 16:47:56.421086,5505174450124
665.6,2025-05-02 16:47:57.421649,5506175013420
664.0,2025-05-02 16:47:58.422175,5507175538641
663.9,2025-05-02 16:47:59.422989,5508176352956
660.2,2025-05-02 16:48:00.427168,5509180532159
660.2,2025-05-02 16:48:01.427991,5510181351177
659.3,2025-05-02 16:48:02.428304,5511181661102
660.2,2025-05-02 16:48:03.428885,5512182249416
661.9,2025-05-02 16:48:04.429398,5513182761730
662.6,2025-05-02 16:48:05.434143,5514187501785
663.1,2025-05-02 16:48:06.434549,5515187913248
663.4,2025-05-02 16:48:07.435044,5516188408284
662.8,2025-05-02 16:48:08.435578,5517188941747
663.3,2025-05-02 16:48:09.436421,5518189782579
664.5,2025-05-02 16:48:10.436873,5519190238356
665.8,2025-05-02 16:48:11.438194,5520191558078
668.1,2025-05-02 16:48:12.439170,5521192534466
675.5,2025-05-02 16:48:13.439953,5522193318558
679.6,2025-05-02 16:48:14.441232,5523194593798
677.8,2025-05-02 16:48:15.444710,5524198074261
686.6,2025-05-02 16:48:16.445757,5525199121520
688.2,2025-05-02 16:48:17.446318,5526199683315
691.3,2025-05-02 16:48:18.446867,5527200231259
692.4,2025-05-02 16:48:19.447358,5528200722740
693.4,2025-05-02 16:48:20.451502,5529204866684
691.9,2025-05-02 16:48:21.452904,5530206262480
689.7,2025-05-02 16:48:22.453351,5531206716349
690.0,2025-05-02 16:48:23.454671,5532208032349
691.8,2025-05-02 16:48:24.455449,5533208811496
694.2,2025-05-02 16:48:25.458537,5534211900273
696.6,2025-05-02 16:48:26.459031,5535212395439
696.2,2025-05-02 16:48:27.459515,5536212878606
694.5,2025-05-02 16:48:28.460013,5537213376772
693.3,2025-05-02 16:48:29.460486,5538213849882
695.8,2025-05-02 16:48:30.461079,5539214436807
695.9,2025-05-02 16:48:31.462106,5540215470807
693.6,2025-05-02 16:48:32.463520,5541216881677
691.8,2025-05-02 16:48:33.464631,5542217996046
690.3,2025-05-02 16:48:34.465830,5543219192398
685.9,2025-05-02 16:48:35.468959,5544222322842
679.1,2025-05-02 16:48:36.469921,5545223281582
674.0,2025-05-02 16:48:37.470538,5546223895859
671.3,2025-05-02 16:48:38.471009,5547224373303
670.6,2025-05-02 16:48:39.471854,5548225219728
670.6,2025-05-02 16:48:40.473182,5549226544098
669.7,2025-05-02 16:48:41.473585,5550226961097
671.0,2025-05-02 16:48:42.473992,5551227368374
671.0,2025-05-02 16:48:43.474364,5552227724744
674.1,2025-05-02 16:48:44.474782,5553228144577
675.3,2025-05-02 16:48:45.478235,5554231601243
674.9,2025-05-02 16:48:46.478998,5555232358446
675.0,2025-05-02 16:48:47.479413,5556232776964
674.4,2025-05-02 16:48:48.479954,5557233318241
675.5,2025-05-02 16:48:49.480455,5558233818259
678.3,2025-05-02 16:48:50.481050,5559234408073
682.4,2025-05-02 16:48:51.481489,5560234852925
687.1,2025-05-02 16:48:52.481982,5561235346905
696.5,2025-05-02 16:48:53.482489,5562235853386
699.1,2025-05-02 16:48:54.482999,5563236363349
697.7,2025-05-02 16:48:55.484199,5564237563904
699.8,2025-05-02 16:48:56.484688,5565238053033
700.4,2025-05-02 16:48:57.485174,5566238537754
700.2,2025-05-02 16:48:58.485681,5567239045254
700.2,2025-05-02 16:48:59.486267,5568239631475
701.5,2025-05-02 16:49:00.490622,5569243986678
699.8,2025-05-02 16:49:01.491846,5570245211752
700.6,2025-05-02 16:49:02.492411,5571245886177
700.3,2025-05-02 16:49:03.493104,5572246476010
700.2,2025-05-02 16:49:04.494143,5573247506102
699.8,2025-05-02 16:49:05.494624,5574247982027
700.0,2025-05-02 16:49:06.495443,5575248807212
699.9,2025-05-02 16:49:07.496455,5576249816489
699.1,2025-05-02 16:49:08.496871,5577250230118
699.6,2025-05-02 16:49:09.497329,5578250694747
700.9,2025-05-02 16:49:10.501230,5579254595061
698.5,2025-05-02 16:49:11.502352,5580255713302
698.4,2025-05-02 16:49:12.502797,5581256159542
