PRES,Date/Time,Exact Time [ns]
"104,107,105,103,103,105",2025-05-02 16:51:23.632721,5712386080408
"104,106,105,103,104,104",2025-05-02 16:51:24.633109,5713386473518
"104,107,104,103,104,104",2025-05-02 16:51:25.633566,5714386929370
"103,106,105,103,104,104",2025-05-02 16:51:26.634034,5715387398054
"104,106,105,103,104,104",2025-05-02 16:51:27.634490,5716387853517
"105,108,105,103,104,103",2025-05-02 16:51:28.634972,5717388335646
"105,107,105,103,104,104",2025-05-02 16:51:29.635411,5718388776034
"105,107,105,103,104,104",2025-05-02 16:51:30.635851,5719389213552
"104,107,105,103,104,105",2025-05-02 16:51:31.636301,5720389709107
"104,109,105,103,104,104",2025-05-02 16:51:32.636794,5721390157125
"104,108,103,103,104,105",2025-05-02 16:51:33.637345,5722390708087
"104,107,105,102,104,105",2025-05-02 16:51:34.638435,5723391796327
"103,107,105,103,104,104",2025-05-02 16:51:35.639227,5724392588067
"104,104,105,105,104,104",2025-05-02 16:51:36.639881,5725393242400
"105,107,105,103,104,104",2025-05-02 16:51:37.640609,5726393970566
"103,105,105,103,104,104",2025-05-02 16:51:38.641318,5727394679325
"105,108,105,103,104,105",2025-05-02 16:51:39.642332,5728395694547
"105,107,103,103,104,104",2025-05-02 16:51:40.643382,5729396744787
,2025-05-02 16:51:41.645741,5730399105119
"104,106,105,104,104,105",2025-05-02 16:51:42.646548,5731399911637
"105,107,105,104,104,103",2025-05-02 16:51:43.647317,5732400680507
"104,106,105,103,104,103",2025-05-02 16:51:44.648070,5733401431469
"104,107,105,104,104,104",2025-05-02 16:51:45.648847,5734402209543
"106,107,105,104,104,105",2025-05-02 16:51:46.649854,5735403217135
"104,107,105,103,104,105",2025-05-02 16:51:47.650292,5736403655838
"105,106,105,103,104,104",2025-05-02 16:51:48.651228,5737404591208
"104,108,105,103,103,104",2025-05-02 16:51:49.651672,5738405034818
"104,106,105,103,104,105",2025-05-02 16:51:50.652435,5739405798373
"104,109,105,103,104,105",2025-05-02 16:51:51.652945,5740406309465
"105,107,105,103,104,105",2025-05-02 16:51:52.653775,5741407138539
"105,105,105,103,104,104",2025-05-02 16:51:53.654224,5742407588223
"105,107,105,104,104,104",2025-05-02 16:51:54.654791,5743408155093
"104,103,105,103,104,105",2025-05-02 16:51:55.655647,5744409010667
"105,107,105,103,104,105",2025-05-02 16:51:56.656152,5745409515759
"104,106,105,103,104,104",2025-05-02 16:51:57.656957,5746410321036
"104,106,106,104,104,105",2025-05-02 16:51:58.657797,5747411160906
"104,106,105,103,104,104",2025-05-02 16:51:59.658275,5748411639275
"104,107,105,103,104,104",2025-05-02 16:52:00.659168,5749412532238
"105,106,105,104,104,105",2025-05-02 16:52:01.659666,5750413029904
"104,108,105,104,104,104",2025-05-02 16:52:02.660728,5751414100459
"104,107,105,104,104,105",2025-05-02 16:52:03.661421,5752414785310
"104,107,104,103,104,104",2025-05-02 16:52:04.662286,5753415649087
"105,107,105,103,104,105",2025-05-02 16:52:05.663084,5754416448253
"105,106,105,103,104,104",2025-05-02 16:52:06.663660,5755417023827
"104,107,104,104,104,104",2025-05-02 16:52:07.664443,5756417807197
"104,106,106,103,104,104",2025-05-02 16:52:08.664979,5757418342140
"105,105,105,103,104,104",2025-05-02 16:52:09.665788,5758419152269
"104,107,105,103,104,104",2025-05-02 16:52:10.666280,5759419642973
"104,107,105,103,104,105",2025-05-02 16:52:11.666842,5760420206157
"105,106,105,103,104,105",2025-05-02 16:52:12.667617,5761420980860
"105,105,105,103,104,105",2025-05-02 16:52:13.668093,5762421456674
"105,107,105,103,104,104",2025-05-02 16:52:14.668667,5763422030674
"105,107,106,103,104,105",2025-05-02 16:52:15.669404,5764422767136
"106,106,106,103,105,105",2025-05-02 16:52:16.669939,5765423302784
"104,107,105,103,104,105",2025-05-02 16:52:17.670494,5766423857783
"104,107,105,104,104,104",2025-05-02 16:52:18.671319,5767424682857
"104,107,106,103,104,105",2025-05-02 16:52:19.671778,5768425141078
"104,107,103,104,104,104",2025-05-02 16:52:20.672277,5769425640707
"105,106,105,104,104,104",2025-05-02 16:52:21.673104,5770426468466
"105,106,105,103,104,104",2025-05-02 16:52:22.673983,5771427391132
,2025-05-02 16:52:23.675164,5772428526891
"105,107,105,103,104,104",2025-05-02 16:52:24.675722,5773429086131
"105,105,105,103,104,104",2025-05-02 16:52:25.676173,5774429536260
"106,108,106,104,104,105",2025-05-02 16:52:26.677013,5775430376093
"106,108,106,104,104,105",2025-05-02 16:52:27.677553,5776430917333
"106,107,106,104,104,104",2025-05-02 16:52:28.678369,5777431747999
"106,106,106,104,104,105",2025-05-02 16:52:29.679172,5778432550369
"105,107,105,104,104,103",2025-05-02 16:52:30.679701,5779433065794
"105,106,107,104,104,104",2025-05-02 16:52:31.680587,5780433951571
"104,107,105,104,104,105",2025-05-02 16:52:32.681222,5781434585922
"105,108,106,103,104,104",2025-05-02 16:52:33.682092,5782435455811
"104,106,105,104,104,105",2025-05-02 16:52:34.682871,5783436234403
"104,107,105,104,104,105",2025-05-02 16:52:35.683381,5784436743346
"106,107,105,104,104,104",2025-05-02 16:52:36.684173,5785437537087
"106,107,105,104,104,105",2025-05-02 16:52:37.684918,5786438281734
"105,107,106,104,104,105",2025-05-02 16:52:38.685992,5787439363789
"105,108,105,103,104,105",2025-05-02 16:52:39.686598,5788439960566
"106,109,106,104,104,105",2025-05-02 16:52:40.687338,5789440701825
"105,107,106,104,104,104",2025-05-02 16:52:41.688066,5790441429584
"106,108,105,104,104,104",2025-05-02 16:52:42.688792,5791442155787
"105,108,105,104,105,105",2025-05-02 16:52:43.689580,5792442943453
"105,108,105,104,104,104",2025-05-02 16:52:44.690436,5793443800156
"105,107,105,104,104,105",2025-05-02 16:52:45.690955,5794444319285
"105,107,105,103,104,106",2025-05-02 16:52:46.691394,5795444757266
"105,106,105,104,104,105",2025-05-02 16:52:47.692160,5796445523450
"105,107,105,104,104,105",2025-05-02 16:52:48.692960,5797446323579
"105,106,105,104,104,105",2025-05-02 16:52:49.693777,5798447141579
"104,108,105,104,104,104",2025-05-02 16:52:50.694232,5799447595856
"105,107,104,104,104,105",2025-05-02 16:52:51.695066,5800448430244
"105,108,105,104,104,105",2025-05-02 16:52:52.695796,5801449159688
"105,108,105,103,104,105",2025-05-02 16:52:53.696526,5802449890743
"105,107,105,104,104,105",2025-05-02 16:52:54.697267,5803450630057
"105,106,105,104,104,104",2025-05-02 16:52:55.698027,5804451391705
"105,107,106,104,104,105",2025-05-02 16:52:56.698803,5805452168334
"106,107,106,104,105,105",2025-05-02 16:52:57.700216,5806453582185
"105,107,105,104,104,105",2025-05-02 16:52:58.701167,5807454530462
"105,107,107,104,104,105",2025-05-02 16:52:59.701968,5808455332388
"106,106,105,104,104,105",2025-05-02 16:53:00.702816,5809456179165
"104,107,104,104,104,104",2025-05-02 16:53:01.703297,5810456661016
"106,109,105,104,104,103",2025-05-02 16:53:02.704128,5811457492404
"104,107,106,105,104,105",2025-05-02 16:53:03.704681,5812458044108
"105,107,106,105,104,105",2025-05-02 16:53:04.709666,5813463029792
"105,107,106,104,104,105",2025-05-02 16:53:05.710413,5814463777384
,2025-05-02 16:53:06.711632,5815464994958
"105,105,105,104,104,105",2025-05-02 16:53:07.712088,5816465451624
"105,106,106,104,104,105",2025-05-02 16:53:08.712586,5817465950123
"106,107,105,104,104,104",2025-05-02 16:53:09.713401,5818466765808
"105,106,106,104,104,105",2025-05-02 16:53:10.713897,5819467260752
"105,107,105,104,104,105",2025-05-02 16:53:11.714997,5820468429103
"104,107,106,104,104,105",2025-05-02 16:53:12.715784,5821469149010
"105,107,105,104,104,105",2025-05-02 16:53:13.716650,5822470013953
"105,109,107,104,104,105",2025-05-02 16:53:14.717142,5823470505471
"104,105,106,105,105,104",2025-05-02 16:53:15.717894,5824471257452
"105,106,106,104,104,105",2025-05-02 16:53:16.718709,5825472073841
"106,107,106,104,104,105",2025-05-02 16:53:17.719218,5826472581044
"105,105,106,104,104,105",2025-05-02 16:53:18.719727,5827473091395
"105,107,105,104,104,105",2025-05-02 16:53:19.720211,5828473575302
"106,108,106,104,104,105",2025-05-02 16:53:20.720671,5829474034246
"106,108,106,105,104,104",2025-05-02 16:53:21.721120,5830474483838
"106,107,105,104,104,105",2025-05-02 16:53:22.721870,5831475235578
"105,108,105,105,104,105",2025-05-02 16:53:23.722661,5832476026651
"105,107,106,104,104,105",2025-05-02 16:53:24.723121,5833476484947
"105,107,106,104,104,106",2025-05-02 16:53:25.723885,5834477247872
"105,107,106,103,104,105",2025-05-02 16:53:26.724370,5835477735279
"105,108,105,104,104,104",2025-05-02 16:53:27.725362,5836478734538
"105,107,105,104,104,105",2025-05-02 16:53:28.726047,5837479411167
"105,108,106,104,104,104",2025-05-02 16:53:29.726870,5838480265148
"105,107,105,104,104,105",2025-05-02 16:53:30.727393,5839480757110
"105,106,105,104,104,104",2025-05-02 16:53:31.727854,5840481218795
"105,107,105,104,104,105",2025-05-02 16:53:32.728693,5841482070368
"104,107,106,103,104,105",2025-05-02 16:53:33.729463,5842482827182
"105,108,106,104,104,105",2025-05-02 16:53:34.730235,5843483607441
"104,107,104,104,104,104",2025-05-02 16:53:35.731603,5844484967144
"105,108,106,104,104,104",2025-05-02 16:53:36.732031,5845485394569
"105,108,105,104,104,105",2025-05-02 16:53:37.732778,5846486142198
"105,108,107,103,104,104",2025-05-02 16:53:38.733340,5847486703735
"106,109,106,104,105,105",2025-05-02 16:53:39.733827,5848487192197
"103,108,106,104,104,105",2025-05-02 16:53:40.734274,5849487638456
"105,108,106,105,105,104",2025-05-02 16:53:41.735115,5850488479974
"105,107,105,104,104,105",2025-05-02 16:53:42.735851,5851489214825
"106,108,105,105,104,105",2025-05-02 16:53:43.736545,5852489908732
"106,107,106,104,104,105",2025-05-02 16:53:44.737327,5853490691861
"106,108,107,104,104,105",2025-05-02 16:53:45.738428,5854491792323
"106,107,106,104,105,105",2025-05-02 16:53:46.739381,5855492744434
"105,107,106,105,104,105",2025-05-02 16:53:47.740113,5856493475766
,2025-05-02 16:53:48.742028,5857495391655
"106,107,106,104,104,105",2025-05-02 16:53:49.742497,5858495861099
"106,108,105,104,104,104",2025-05-02 16:53:50.743054,5859496417580
"106,107,106,104,104,105",2025-05-02 16:53:51.743653,5860497016783
"106,108,106,104,104,104",2025-05-02 16:53:52.744106,5861497470782
"105,107,106,106,104,105",2025-05-02 16:53:53.744555,5862497919022
"106,109,105,104,104,105",2025-05-02 16:53:54.745024,5863498389244
"106,108,105,104,104,104",2025-05-02 16:53:55.745500,5864498864521
"106,108,105,105,104,104",2025-05-02 16:53:56.746288,5865499652594
"106,107,106,104,105,105",2025-05-02 16:53:57.746754,5866500117298
"106,107,106,104,104,104",2025-05-02 16:53:58.747224,5867500588797
"106,106,107,104,104,105",2025-05-02 16:53:59.747739,5868501103815
"106,108,106,104,105,105",2025-05-02 16:54:00.748186,5869501550185
"105,107,106,104,104,104",2025-05-02 16:54:01.748649,5870502012314
"106,108,105,104,105,105",2025-05-02 16:54:02.749112,5871502475776
"106,108,104,104,104,104",2025-05-02 16:54:03.749619,5872502983701
"106,108,106,105,104,105",2025-05-02 16:54:04.750095,5873503459423
"105,108,105,104,104,105",2025-05-02 16:54:05.750557,5874503920997
"106,107,106,104,104,105",2025-05-02 16:54:06.751073,5875504436181
"105,107,105,105,102,105",2025-05-02 16:54:07.751536,5876504900958
"106,107,106,105,105,105",2025-05-02 16:54:08.752016,5877505380532
"106,107,105,105,105,104",2025-05-02 16:54:09.752617,5878505981827
"105,108,106,104,104,105",2025-05-02 16:54:10.753420,5879506783845
"106,106,107,104,103,104",2025-05-02 16:54:11.753935,5880507298511
"105,107,106,104,103,104",2025-05-02 16:54:12.754730,5881508093659
"106,108,106,105,104,104",2025-05-02 16:54:13.755548,5882508912825
"105,108,105,104,104,104",2025-05-02 16:54:14.756367,5883509731065
"105,107,106,104,104,105",2025-05-02 16:54:15.757151,5884510513472
"104,107,105,103,104,104",2025-05-02 16:54:16.758137,5885511507546
"104,106,106,104,104,105",2025-05-02 16:54:17.758713,5886512075693
"104,105,106,103,104,105",2025-05-02 16:54:18.759449,5887512811192
"103,106,105,103,105,105",2025-05-02 16:54:19.760232,5888513596507
"104,102,104,103,104,104",2025-05-02 16:54:20.760814,5889514177080
"104,102,105,103,104,105",2025-05-02 16:54:21.761634,5890514998450
"105,103,104,104,104,104",2025-05-02 16:54:22.762409,5891515772709
"105,102,105,104,104,105",2025-05-02 16:54:23.763243,5892516607227
"105,102,106,104,104,105",2025-05-02 16:54:24.763740,5893517104874
"105,102,105,104,104,104",2025-05-02 16:54:25.764193,5894517556522
"104,102,105,103,104,105",2025-05-02 16:54:26.764990,5895518354762
"104,101,105,103,104,105",2025-05-02 16:54:27.765790,5896519152539
"104,101,105,103,103,104",2025-05-02 16:54:28.766521,5897519885038
"103,102,104,101,102,103",2025-05-02 16:54:29.767026,5898520390353
"103,100,104,102,102,103",2025-05-02 16:54:30.769286,5899522649111
,2025-05-02 16:54:31.771547,5900524910074
"103,101,103,103,102,103",2025-05-02 16:54:32.772295,5901525658017
"103,100,103,102,103,103",2025-05-02 16:54:33.773084,5902526448017
"103,100,104,102,102,103",2025-05-02 16:54:34.774116,5903527479998
"103,97,103,101,103,103",2025-05-02 16:54:35.775018,5904528381979
"103,100,103,102,103,102",2025-05-02 16:54:36.775773,5905529136645
"103,101,103,102,102,103",2025-05-02 16:54:37.776529,5906529894181
"103,100,103,102,102,103",2025-05-02 16:54:38.777343,5907530706366
"103,100,103,101,102,103",2025-05-02 16:54:39.778428,5908531799717
"104,101,104,102,103,104",2025-05-02 16:54:40.782771,5909536133513
"103,100,104,102,103,103",2025-05-02 16:54:41.783565,5910536936086
"103,100,103,102,103,103",2025-05-02 16:54:42.784165,5911537528030
"103,101,104,101,103,103",2025-05-02 16:54:43.784619,5912537981715
"103,100,103,102,103,102",2025-05-02 16:54:44.785347,5913538710751
"102,101,104,102,102,103",2025-05-02 16:54:45.789069,5914542432917
"103,101,103,103,103,103",2025-05-02 16:54:46.789833,5915543195676
"104,100,103,102,103,103",2025-05-02 16:54:47.790377,5916543740749
"102,100,103,102,102,103",2025-05-02 16:54:48.791179,5917544542897
"103,101,104,102,103,103",2025-05-02 16:54:49.791712,5918545076378
"103,101,104,102,103,104",2025-05-02 16:54:50.792583,5919545947636
"102,100,103,102,103,104",2025-05-02 16:54:51.793334,5920546698691
"103,101,103,104,103,104",2025-05-02 16:54:52.794087,5921547451876
"103,101,103,102,102,102",2025-05-02 16:54:53.794610,5922547975005
"103,101,103,102,102,102",2025-05-02 16:54:54.795126,5923548489264
"103,101,103,102,103,103",2025-05-02 16:54:55.795633,5924548996763
"102,101,103,102,103,105",2025-05-02 16:54:56.796449,5925549812670
"103,101,103,102,102,103",2025-05-02 16:54:57.797266,5926550630280
"103,101,103,102,103,103",2025-05-02 16:54:58.798062,5927551426020
"102,101,103,102,102,103",2025-05-02 16:54:59.798871,5928552235409
"104,101,104,102,103,103",2025-05-02 16:55:00.799679,5929553044038
"103,101,104,102,103,104",2025-05-02 16:55:01.800491,5930553855000
"103,101,103,103,103,102",2025-05-02 16:55:02.801301,5931554664833
"103,101,104,102,102,103",2025-05-02 16:55:03.802124,5932555487221
"103,101,102,101,103,103",2025-05-02 16:55:04.802959,5933556322980
"103,99,104,102,103,103",2025-05-02 16:55:05.803815,5934557178442
"103,101,104,102,103,104",2025-05-02 16:55:06.804636,5935557999756
"102,101,104,102,103,103",2025-05-02 16:55:07.805493,5936558856756
"102,100,103,101,103,103",2025-05-02 16:55:08.806275,5937559638589
"103,101,103,102,103,103",2025-05-02 16:55:09.807049,5938560412977
"103,99,103,102,103,104",2025-05-02 16:55:10.807786,5939561150365
"103,101,103,102,102,103",2025-05-02 16:55:11.808560,5940561923994
"103,101,104,102,103,103",2025-05-02 16:55:12.809412,5941562776753
,2025-05-02 16:55:13.811205,5942564568771
"103,101,104,102,102,102",2025-05-02 16:55:14.811684,5943565047418
"103,100,103,102,103,103",2025-05-02 16:55:15.812416,5944565779010
