PRES,Date/Time,Exact Time [ns]
[''],2025-05-02 15:59:23.266450,2592019814027
[''],2025-05-02 15:59:24.268103,2593021467582
[''],2025-05-02 15:59:25.269733,2594023096304
[''],2025-05-02 15:59:26.271377,2595024741433
[''],2025-05-02 15:59:27.273045,2596026409358
[''],2025-05-02 15:59:28.274699,2597028062950
[''],2025-05-02 15:59:29.276434,2598029799283
[''],2025-05-02 15:59:30.278093,2599031456708
[''],2025-05-02 15:59:31.279729,2600033093022
[''],2025-05-02 15:59:32.281335,2601034698985
[''],2025-05-02 15:59:33.283013,2602036377521
[''],2025-05-02 15:59:34.284615,2603037979150
[''],2025-05-02 15:59:35.286211,2604039575150
[''],2025-05-02 15:59:36.287841,2605041204612
[''],2025-05-02 15:59:37.289456,2606042820389
[''],2025-05-02 15:59:38.291063,2607044427018
[''],2025-05-02 15:59:39.292660,2608046023869
[''],2025-05-02 15:59:40.294326,2609047690054
[''],2025-05-02 15:59:41.295963,2610049326739
[''],2025-05-02 15:59:42.297711,2611051075627
[''],2025-05-02 15:59:43.299176,2612052541404
[''],2025-05-02 15:59:44.301095,2613054461311
[''],2025-05-02 15:59:45.302948,2614056314866
[''],2025-05-02 15:59:46.304609,2615057974180
[''],2025-05-02 15:59:47.306353,2616059718605
[''],2025-05-02 15:59:48.308096,2617061461438
[''],2025-05-02 15:59:49.309855,2618063219456
[''],2025-05-02 15:59:50.311675,2619065040474
[''],2025-05-02 15:59:51.313521,2620066885510
[''],2025-05-02 15:59:52.315233,2621068597325
[''],2025-05-02 15:59:53.317070,2622070434583
[''],2025-05-02 15:59:54.318847,2623072211879
[''],2025-05-02 15:59:55.320665,2624074029712
[''],2025-05-02 15:59:56.322425,2625075789952
[''],2025-05-02 15:59:57.324248,2626077613007
[''],2025-05-02 15:59:58.325872,2627079237580
[''],2025-05-02 15:59:59.327626,2628080990487
[''],2025-05-02 16:00:00.329352,2629082716431
[''],2025-05-02 16:00:01.331124,2630084488708
[''],2025-05-02 16:00:02.332890,2631086254319
[''],2025-05-02 16:00:03.334694,2632088059225
[''],2025-05-02 16:00:04.336403,2633089767540
[''],2025-05-02 16:00:05.338249,2634091613891
[''],2025-05-02 16:00:06.340278,2635093642038
[''],2025-05-02 16:00:07.342054,2636095419371
[''],2025-05-02 16:00:08.344162,2637097526408
[''],2025-05-02 16:00:09.345919,2638099283796
[''],2025-05-02 16:00:10.347536,2639100901666
[''],2025-05-02 16:00:11.349348,2640102714128
[''],2025-05-02 16:00:12.351057,2641104421016
[''],2025-05-02 16:00:13.352705,2642106068145
[''],2025-05-02 16:00:14.354316,2643107679811
[''],2025-05-02 16:00:15.356008,2644109372922
[''],2025-05-02 16:00:16.357898,2645111261625
[''],2025-05-02 16:00:17.359542,2646112906384
[''],2025-05-02 16:00:18.361175,2647114538865
[''],2025-05-02 16:00:19.363044,2648116407660
[''],2025-05-02 16:00:20.364657,2649118021234
[''],2025-05-02 16:00:21.366334,2650119698122
[''],2025-05-02 16:00:22.368025,2651121388936
[''],2025-05-02 16:00:23.369912,2652123275695
[''],2025-05-02 16:00:24.371522,2653124886157
[''],2025-05-02 16:00:25.373174,2654126537860
[''],2025-05-02 16:00:26.374801,2655128165397
[''],2025-05-02 16:00:27.376414,2656129778693
[''],2025-05-02 16:00:28.378031,2657131395136
[''],2025-05-02 16:00:29.379640,2658133003932
[''],2025-05-02 16:00:30.381247,2659134610450
[''],2025-05-02 16:00:31.382875,2660136238598
[''],2025-05-02 16:00:32.384478,2661137842671
[''],2025-05-02 16:00:33.386119,2662139482004
[''],2025-05-02 16:00:34.387703,2663141066300
[''],2025-05-02 16:00:35.389330,2664142692762
[''],2025-05-02 16:00:36.390906,2665144270539
[''],2025-05-02 16:00:37.392904,2666146267057
[''],2025-05-02 16:00:38.394525,2667147888316
[''],2025-05-02 16:00:39.396189,2668149554111
[''],2025-05-02 16:00:40.397915,2669151279222
[''],2025-05-02 16:00:41.399086,2670152449573
[''],2025-05-02 16:00:42.400774,2671154274017
[''],2025-05-02 16:00:43.402509,2672155872646
[''],2025-05-02 16:00:44.404238,2673157602219
[''],2025-05-02 16:00:45.405976,2674159369793
[''],2025-05-02 16:00:46.407136,2675160499403
[''],2025-05-02 16:00:47.408828,2676162191977
[''],2025-05-02 16:00:48.410539,2677163902532
[''],2025-05-02 16:00:49.412244,2678165607939
[''],2025-05-02 16:00:50.413927,2679167291105
[''],2025-05-02 16:00:51.415586,2680168949567
[''],2025-05-02 16:00:52.417196,2681170559270
[''],2025-05-02 16:00:53.418774,2682172137918
[''],2025-05-02 16:00:54.420547,2683173911769
[''],2025-05-02 16:00:55.422264,2684175627620
[''],2025-05-02 16:00:56.424047,2685177410435
[''],2025-05-02 16:00:57.425716,2686179080786
[''],2025-05-02 16:00:58.427396,2687180759193
[''],2025-05-02 16:00:59.428969,2688182331859
[''],2025-05-02 16:01:00.430594,2689183956488
[''],2025-05-02 16:01:01.432188,2690185551376
[''],2025-05-02 16:01:02.437247,2691190610172
[''],2025-05-02 16:01:03.438834,2692192197134
[''],2025-05-02 16:01:04.440440,2693193804096
[''],2025-05-02 16:01:05.442047,2694195411225
[''],2025-05-02 16:01:06.443634,2695196997651
[''],2025-05-02 16:01:07.445265,2696198628169
[''],2025-05-02 16:01:08.446861,2697200223983
[''],2025-05-02 16:01:09.448453,2698201816334
[''],2025-05-02 16:01:10.450077,2699203440371
[''],2025-05-02 16:01:11.451680,2700205042889
[''],2025-05-02 16:01:12.453241,2701206604666
[''],2025-05-02 16:01:13.454920,2702208283535
[''],2025-05-02 16:01:14.456636,2703210000924
[''],2025-05-02 16:01:15.458263,2704211627071
[''],2025-05-02 16:01:16.459839,2705213202830
[''],2025-05-02 16:01:17.461452,2706214815589
[''],2025-05-02 16:01:18.463013,2707216375866
[''],2025-05-02 16:01:19.464566,2708217929513
[''],2025-05-02 16:01:20.466188,2709219551550
[''],2025-05-02 16:01:21.467763,2710221125901
[''],2025-05-02 16:01:22.469335,2711222698604
[''],2025-05-02 16:01:23.471012,2712224376400
[''],2025-05-02 16:01:24.472676,2713226039696
[''],2025-05-02 16:01:25.474254,2714227617102
[''],2025-05-02 16:01:26.475884,2715229247287
[''],2025-05-02 16:01:27.477459,2716230822083
[''],2025-05-02 16:01:28.479027,2717232390249
[''],2025-05-02 16:01:29.483937,2718237300433
[''],2025-05-02 16:01:30.485508,2719238871803
[''],2025-05-02 16:01:31.487076,2720240439525
[''],2025-05-02 16:01:32.488673,2721242037135
[''],2025-05-02 16:01:33.490417,2722243781320
[''],2025-05-02 16:01:34.495450,2723248812912
[''],2025-05-02 16:01:35.497017,2724250379930
[''],2025-05-02 16:01:36.498581,2725251943855
[''],2025-05-02 16:01:37.500162,2726253524984
[''],2025-05-02 16:01:38.501743,2727255105650
[''],2025-05-02 16:01:39.506699,2728260062909
[''],2025-05-02 16:01:40.508374,2729261738408
[''],2025-05-02 16:01:41.509961,2730263324167
[''],2025-05-02 16:01:42.511601,2731264963629
[''],2025-05-02 16:01:43.513156,2732266519388
[''],2025-05-02 16:01:44.518031,2733271395517
[''],2025-05-02 16:01:45.519762,2734273125979
[''],2025-05-02 16:01:46.521452,2735274816201
[''],2025-05-02 16:01:47.523094,2736276457367
[''],2025-05-02 16:01:48.524652,2737278014978
[''],2025-05-02 16:01:49.529969,2738283332051
[''],2025-05-02 16:01:50.531589,2739284952143
[''],2025-05-02 16:01:51.533241,2740286604809
[''],2025-05-02 16:01:52.534873,2741288236438
[''],2025-05-02 16:01:53.536457,2742289819678
[''],2025-05-02 16:01:54.538199,2743291562918
[''],2025-05-02 16:01:55.539809,2744293173603
[''],2025-05-02 16:01:56.541389,2745294752565
[''],2025-05-02 16:01:57.542959,2746296322565
[''],2025-05-02 16:01:58.544542,2747297906953
[''],2025-05-02 16:01:59.546146,2748299509730
[''],2025-05-02 16:02:00.547717,2749301080822
[''],2025-05-02 16:02:01.549288,2750302651933
[''],2025-05-02 16:02:02.550903,2751304268080
