TEMP,Date/Time,Exact Time [ns]
23.167,2025-05-02 16:49:12.502314,5581255678282
23.142,2025-05-02 16:49:13.503386,5582256749856
23.112,2025-05-02 16:49:14.503887,5583257251615
22.957,2025-05-02 16:49:15.507677,5584261041855
22.944,2025-05-02 16:49:16.508664,5585262025187
22.924,2025-05-02 16:49:17.509347,5586262706261
22.897,2025-05-02 16:49:18.509833,5587263197334
22.761,2025-05-02 16:49:19.511033,5588264421019
22.744,2025-05-02 16:49:20.511414,5589264772296
22.714,2025-05-02 16:49:21.511955,5590265319462
22.531,2025-05-02 16:49:22.512982,5591266341462
22.51,2025-05-02 16:49:23.513457,5592266820276
22.36,2025-05-02 16:49:24.513989,5593267353479
22.339,2025-05-02 16:49:25.514608,5594267972127
22.183,2025-05-02 16:49:26.515684,5595269044885
22.16,2025-05-02 16:49:27.516068,5596269429625
22.004,2025-05-02 16:49:28.516460,5597269821514
21.985,2025-05-02 16:49:29.516862,5598270222494
21.959,2025-05-02 16:49:30.520525,5599273889179
21.935,2025-05-02 16:49:31.520970,5600274332641
21.919,2025-05-02 16:49:32.521408,5601274770900
21.91,2025-05-02 16:49:33.521916,5602275279011
21.911,2025-05-02 16:49:34.523293,5603276658066
21.921,2025-05-02 16:49:35.523755,5604277118269
21.94,2025-05-02 16:49:36.524448,5605277808546
21.966,2025-05-02 16:49:37.525303,5606278668156
22.105,2025-05-02 16:49:38.525868,5607279232359
22.117,2025-05-02 16:49:39.526360,5608279724433
22.14,2025-05-02 16:49:40.530107,5609283472099
22.172,2025-05-02 16:49:41.530677,5610284041376
22.335,2025-05-02 16:49:42.532169,5611285533431
22.353,2025-05-02 16:49:43.533206,5612286578412
22.381,2025-05-02 16:49:44.534530,5613287890671
22.525,2025-05-02 16:49:45.537770,5614291135392
22.538,2025-05-02 16:49:46.538247,5615291612058
22.558,2025-05-02 16:49:47.538758,5616292122502
22.583,2025-05-02 16:49:48.539282,5617292645779
22.609,2025-05-02 16:49:49.540939,5618294308205
22.639,2025-05-02 16:49:50.544239,5619297605612
22.77,2025-05-02 16:49:51.544970,5620298341704
22.78,2025-05-02 16:49:52.546499,5621299866481
22.796,2025-05-02 16:49:53.547529,5622300892776
22.818,2025-05-02 16:49:54.548024,5623301388035
22.843,2025-05-02 16:49:55.552394,5624305758423
22.871,2025-05-02 16:49:56.552908,5625306266089
23.006,2025-05-02 16:49:57.553383,5626306748441
23.014,2025-05-02 16:49:58.553979,5627307351273
23.027,2025-05-02 16:49:59.554477,5628307842458
23.044,2025-05-02 16:50:00.555089,5629308453772
23.063,2025-05-02 16:50:01.555710,5630309074846
23.083,2025-05-02 16:50:02.556216,5631309581697
23.104,2025-05-02 16:50:03.556720,5632310084659
23.125,2025-05-02 16:50:04.557222,5633310585881
23.145,2025-05-02 16:50:05.558585,5634311949121
23.164,2025-05-02 16:50:06.559423,5635312786417
23.181,2025-05-02 16:50:07.559885,5636313242583
23.198,2025-05-02 16:50:08.560322,5637313686916
23.213,2025-05-02 16:50:09.560819,5638314184119
23.227,2025-05-02 16:50:10.561439,5639314803933
23.24,2025-05-02 16:50:11.561926,5640315290044
23.252,2025-05-02 16:50:12.562388,5641315752580
23.263,2025-05-02 16:50:13.562902,5642316265598
23.274,2025-05-02 16:50:14.563361,5643316724190
23.283,2025-05-02 16:50:15.563853,5644317217115
23.292,2025-05-02 16:50:16.564322,5645317686485
23.3,2025-05-02 16:50:17.565062,5646318434188
23.307,2025-05-02 16:50:18.565716,5647319079539
23.313,2025-05-02 16:50:19.566206,5648319570817
23.318,2025-05-02 16:50:20.567058,5649320422927
23.323,2025-05-02 16:50:21.568396,5650321771130
23.328,2025-05-02 16:50:22.569551,5651322916852
23.331,2025-05-02 16:50:23.570822,5652324193888
23.334,2025-05-02 16:50:24.571501,5653324865388
23.336,2025-05-02 16:50:25.572003,5654325367313
23.338,2025-05-02 16:50:26.572857,5655326220775
23.339,2025-05-02 16:50:27.574906,5656328277478
23.338,2025-05-02 16:50:28.575615,5657328978904
23.337,2025-05-02 16:50:29.576647,5658330010533
23.335,2025-05-02 16:50:30.580804,5659334175365
23.333,2025-05-02 16:50:31.581452,5660334817254
23.331,2025-05-02 16:50:32.581933,5661335297457
23.328,2025-05-02 16:50:33.582770,5662336135160
23.325,2025-05-02 16:50:34.583659,5663337019382
23.323,2025-05-02 16:50:35.587555,5664340915640
23.32,2025-05-02 16:50:36.588006,5665341370566
23.317,2025-05-02 16:50:37.589313,5666342673009
23.315,2025-05-02 16:50:38.590574,5667343933916
23.313,2025-05-02 16:50:39.590992,5668344350879
23.311,2025-05-02 16:50:40.592852,5669346213785
23.309,2025-05-02 16:50:41.593449,5670346809655
23.308,2025-05-02 16:50:42.593874,5671347238618
23.306,2025-05-02 16:50:43.594769,5672348132376
23.303,2025-05-02 16:50:44.595262,5673348625746
23.3,2025-05-02 16:50:45.597177,5674350540801
23.295,2025-05-02 16:50:46.597663,5675351026078
23.291,2025-05-02 16:50:47.598098,5676351460948
23.285,2025-05-02 16:50:48.598840,5677352203188
23.279,2025-05-02 16:50:49.599619,5678352983058
23.275,2025-05-02 16:50:50.601194,5679354555131
23.271,2025-05-02 16:50:51.601597,5680354960853
23.267,2025-05-02 16:50:52.602685,5681356050241
23.264,2025-05-02 16:50:53.603215,5682356577463
23.261,2025-05-02 16:50:54.603713,5683357077518
23.259,2025-05-02 16:50:55.604634,5684357997369
23.257,2025-05-02 16:50:56.605082,5685358445331
23.255,2025-05-02 16:50:57.605514,5686358876220
23.252,2025-05-02 16:50:58.605933,5687359295682
23.249,2025-05-02 16:50:59.606368,5688359730404
23.245,2025-05-02 16:51:00.606760,5689360120551
23.24,2025-05-02 16:51:01.607098,5690360457069
23.234,2025-05-02 16:51:02.608122,5691361480309
23.228,2025-05-02 16:51:03.608531,5692361897309
23.22,2025-05-02 16:51:04.609023,5693362386864
23.211,2025-05-02 16:51:05.610189,5694363554141
23.202,2025-05-02 16:51:06.611274,5695364638066
23.193,2025-05-02 16:51:07.612407,5696365770880
23.184,2025-05-02 16:51:08.613482,5697366845824
23.175,2025-05-02 16:51:09.614635,5698367999639
23.167,2025-05-02 16:51:10.616383,5699369747564
23.159,2025-05-02 16:51:11.617518,5700370881360
23.151,2025-05-02 16:51:12.618118,5701371482970
23.143,2025-05-02 16:51:13.618932,5702372296044
23.135,2025-05-02 16:51:14.619738,5703373103080
23.126,2025-05-02 16:51:15.623600,5704376964505
23.117,2025-05-02 16:51:16.624807,5705378170486
23.106,2025-05-02 16:51:17.625738,5706379097300
23.097,2025-05-02 16:51:18.626132,5707379490207
23.086,2025-05-02 16:51:19.626600,5708379965058
23.076,2025-05-02 16:51:20.627445,5709380809539
23.065,2025-05-02 16:51:21.628223,5710381587946
23.055,2025-05-02 16:51:22.629002,5711382366260
23.046,2025-05-02 16:51:23.629778,5712383142778
23.038,2025-05-02 16:51:24.630567,5713383931611
23.031,2025-05-02 16:51:25.631071,5714384435722
23.024,2025-05-02 16:51:26.631568,5715384933351
23.018,2025-05-02 16:51:27.632059,5716385422906
23.011,2025-05-02 16:51:28.632546,5717385911312
23.005,2025-05-02 16:51:29.633018,5718386381590
22.998,2025-05-02 16:51:30.633502,5719386866459
22.992,2025-05-02 16:51:31.633971,5720387334774
22.986,2025-05-02 16:51:32.634444,5721387809273
22.978,2025-05-02 16:51:33.635034,5722388397735
22.97,2025-05-02 16:51:34.635508,5723388872235
22.962,2025-05-02 16:51:35.635971,5724389335679
22.955,2025-05-02 16:51:36.636433,5725389797363
22.948,2025-05-02 16:51:37.636930,5726390294011
22.942,2025-05-02 16:51:38.637410,5727390774325
22.935,2025-05-02 16:51:39.637859,5728391222250
22.93,2025-05-02 16:51:40.638318,5729391681398
22.924,2025-05-02 16:51:41.638810,5730392174860
22.918,2025-05-02 16:51:42.639719,5731393083860
22.912,2025-05-02 16:51:43.640537,5732393901174
22.905,2025-05-02 16:51:44.641378,5733394742062
22.899,2025-05-02 16:51:45.642303,5734395667913
22.892,2025-05-02 16:51:46.643830,5735397195542
22.885,2025-05-02 16:51:47.645012,5736398377338
22.877,2025-05-02 16:51:48.646286,5737399647708
22.868,2025-05-02 16:51:49.646755,5738400120022
22.858,2025-05-02 16:51:50.647292,5739400657077
22.846,2025-05-02 16:51:51.647774,5740401138447
22.833,2025-05-02 16:51:52.648261,5741401625891
22.818,2025-05-02 16:51:53.648778,5742402142112
22.803,2025-05-02 16:51:54.649269,5743402635260
22.787,2025-05-02 16:51:55.649757,5744403120296
22.771,2025-05-02 16:51:56.650244,5745403608240
22.755,2025-05-02 16:51:57.651549,5746404910573
22.739,2025-05-02 16:51:58.652269,5747405630128
22.723,2025-05-02 16:51:59.652686,5748406047998
22.706,2025-05-02 16:52:00.653355,5749406713460
22.688,2025-05-02 16:52:01.653753,5750407117330
22.669,2025-05-02 16:52:02.654479,5751407851255
22.65,2025-05-02 16:52:03.655176,5752408541662
22.631,2025-05-02 16:52:04.655672,5753409036217
22.612,2025-05-02 16:52:05.656165,5754409530401
22.594,2025-05-02 16:52:06.656668,5755410033123
22.578,2025-05-02 16:52:07.657519,5756410879456
22.563,2025-05-02 16:52:08.657833,5757411192344
22.552,2025-05-02 16:52:09.658278,5758411643399
22.544,2025-05-02 16:52:10.658760,5759412123602
22.536,2025-05-02 16:52:11.659365,5760412730027
22.528,2025-05-02 16:52:12.660175,5761413534934
22.519,2025-05-02 16:52:13.660533,5762413891008
22.51,2025-05-02 16:52:14.660827,5763414192822
22.5,2025-05-02 16:52:15.661301,5764414664321
22.49,2025-05-02 16:52:16.661765,5765415129339
22.48,2025-05-02 16:52:17.662285,5766415651635
22.469,2025-05-02 16:52:18.662754,5767416117820
22.457,2025-05-02 16:52:19.663295,5768416658949
22.445,2025-05-02 16:52:20.663784,5769417147930
22.432,2025-05-02 16:52:21.664247,5770417612392
22.419,2025-05-02 16:52:22.664703,5771418067188
22.406,2025-05-02 16:52:23.665153,5772418516557
22.394,2025-05-02 16:52:24.665726,5773419090612
22.382,2025-05-02 16:52:25.666195,5774419559093
22.37,2025-05-02 16:52:26.667412,5775420773815
22.358,2025-05-02 16:52:27.668114,5776421475759
22.349,2025-05-02 16:52:28.668811,5777422172869
22.339,2025-05-02 16:52:29.669570,5778422933072
22.331,2025-05-02 16:52:30.671006,5779424366035
22.324,2025-05-02 16:52:31.672243,5780425607960
22.316,2025-05-02 16:52:32.673266,5781426627367
22.309,2025-05-02 16:52:33.673702,5782427066144
22.301,2025-05-02 16:52:34.675210,5783428571347
22.292,2025-05-02 16:52:35.675697,5784429061735
22.283,2025-05-02 16:52:36.676514,5785429873161
22.273,2025-05-02 16:52:37.676991,5786430355919
22.264,2025-05-02 16:52:38.678060,5787431423789
22.254,2025-05-02 16:52:39.678706,5788432070900
22.244,2025-05-02 16:52:40.679481,5789432846158
22.231,2025-05-02 16:52:41.680316,5790433680028
22.214,2025-05-02 16:52:42.681083,5791434448435
22.191,2025-05-02 16:52:43.681566,5792434931212
22.164,2025-05-02 16:52:44.682069,5793435435378
22.134,2025-05-02 16:52:45.682725,5794436091137
21.997,2025-05-02 16:52:46.683660,5795437025895
21.987,2025-05-02 16:52:47.684498,5796437863932
21.972,2025-05-02 16:52:48.684997,5797438361413
21.953,2025-05-02 16:52:49.685543,5798438907412
21.933,2025-05-02 16:52:50.686030,5799439395060
21.917,2025-05-02 16:52:51.686964,5800440324430
21.904,2025-05-02 16:52:52.687532,5801440891151
21.896,2025-05-02 16:52:53.687898,5802441261651
21.891,2025-05-02 16:52:54.688427,5803441792594
21.891,2025-05-02 16:52:55.689220,5804442584927
21.893,2025-05-02 16:52:56.690100,5805443460427
21.901,2025-05-02 16:52:57.690436,5806443796926
21.915,2025-05-02 16:52:58.690852,5807444216018
21.933,2025-05-02 16:52:59.691318,5808444683277
21.956,2025-05-02 16:53:00.691802,5809445166369
21.983,2025-05-02 16:53:01.692255,5810445620016
22.012,2025-05-02 16:53:02.692716,5811446081664
22.144,2025-05-02 16:53:03.693208,5812446571422
22.151,2025-05-02 16:53:04.693662,5813447026348
22.162,2025-05-02 16:53:05.694136,5814447501106
22.177,2025-05-02 16:53:06.694594,5815447975087
22.192,2025-05-02 16:53:07.695226,5816448589846
22.209,2025-05-02 16:53:08.695768,5817449131919
22.225,2025-05-02 16:53:09.696299,5818449662011
22.24,2025-05-02 16:53:10.696849,5819450213807
22.254,2025-05-02 16:53:11.697604,5820450976307
22.266,2025-05-02 16:53:12.698321,5821451685528
22.273,2025-05-02 16:53:13.699182,5822452541620
22.28,2025-05-02 16:53:14.699511,5823452870786
22.285,2025-05-02 16:53:15.699937,5824453302323
22.287,2025-05-02 16:53:16.701270,5825454628896
22.286,2025-05-02 16:53:17.702423,5826455781025
22.284,2025-05-02 16:53:18.703609,5827456968469
22.281,2025-05-02 16:53:19.704472,5828457835635
22.276,2025-05-02 16:53:20.705220,5829458591375
22.271,2025-05-02 16:53:21.706546,5830459908208
22.265,2025-05-02 16:53:22.707219,5831460579893
22.258,2025-05-02 16:53:23.707601,5832460963799
22.251,2025-05-02 16:53:24.708068,5833461431502
22.244,2025-05-02 16:53:25.708708,5834462072372
22.238,2025-05-02 16:53:26.709489,5835462853761
22.232,2025-05-02 16:53:27.710510,5836463882778
22.226,2025-05-02 16:53:28.711301,5837464665852
22.221,2025-05-02 16:53:29.711789,5838465152592
22.216,2025-05-02 16:53:30.712317,5839465682129
22.211,2025-05-02 16:53:31.712825,5840466191165
22.206,2025-05-02 16:53:32.713747,5841467108757
22.201,2025-05-02 16:53:33.714358,5842467717571
22.196,2025-05-02 16:53:34.715138,5843468503293
22.19,2025-05-02 16:53:35.716567,5844469927051
22.182,2025-05-02 16:53:36.717017,5845470377921
22.176,2025-05-02 16:53:37.717711,5846471072272
22.167,2025-05-02 16:53:38.718238,5847471603420
22.16,2025-05-02 16:53:39.718731,5848472095049
22.153,2025-05-02 16:53:40.719297,5849472662660
22.146,2025-05-02 16:53:41.719750,5850473113640
22.139,2025-05-02 16:53:42.720198,5851473561603
22.133,2025-05-02 16:53:43.720650,5852474013269
22.127,2025-05-02 16:53:44.721177,5853474540657
22.122,2025-05-02 16:53:45.721724,5854475086934
22.117,2025-05-02 16:53:46.722298,5855475662156
22.112,2025-05-02 16:53:47.722759,5856476123526
22.109,2025-05-02 16:53:48.723226,5857476590877
22.105,2025-05-02 16:53:49.723702,5858477066895
22.101,2025-05-02 16:53:50.724274,5859477631450
22.098,2025-05-02 16:53:51.725788,5860479149301
22.095,2025-05-02 16:53:52.726119,5861479478245
22.093,2025-05-02 16:53:53.726533,5862479897800
22.093,2025-05-02 16:53:54.727024,5863480388614
22.092,2025-05-02 16:53:55.730803,5864484167780
22.093,2025-05-02 16:53:56.731324,5865484688520
22.094,2025-05-02 16:53:57.731808,5866485172779
22.097,2025-05-02 16:53:58.732316,5867485680797
22.102,2025-05-02 16:53:59.732803,5868486167574
22.109,2025-05-02 16:54:00.733371,5869486730074
22.119,2025-05-02 16:54:01.733839,5870487203684
22.132,2025-05-02 16:54:02.734330,5871487695072
22.147,2025-05-02 16:54:03.734818,5872488182313
22.163,2025-05-02 16:54:04.735295,5873488660423
22.181,2025-05-02 16:54:05.735938,5874489295774
22.199,2025-05-02 16:54:06.736403,5875489768089
22.217,2025-05-02 16:54:07.736888,5876490252310
22.235,2025-05-02 16:54:08.737377,5877490742810
22.251,2025-05-02 16:54:09.737965,5878491329902
22.268,2025-05-02 16:54:10.738690,5879492056364
22.283,2025-05-02 16:54:11.739224,5880492588919
22.297,2025-05-02 16:54:12.740526,5881493888048
22.311,2025-05-02 16:54:13.741126,5882494484103
22.323,2025-05-02 16:54:14.742351,5883495715010
22.334,2025-05-02 16:54:15.745781,5884499143398
22.343,2025-05-02 16:54:16.747748,5885501118620
22.351,2025-05-02 16:54:17.748396,5886501759415
22.356,2025-05-02 16:54:18.748880,5887502242859
22.362,2025-05-02 16:54:19.749645,5888503007599
22.367,2025-05-02 16:54:20.750487,5889503851469
22.371,2025-05-02 16:54:21.751430,5890504789117
22.375,2025-05-02 16:54:22.751814,5891505171709
22.377,2025-05-02 16:54:23.752280,5892505644930
22.379,2025-05-02 16:54:24.752738,5893506101670
22.382,2025-05-02 16:54:25.756474,5894509837948
22.384,2025-05-02 16:54:26.756980,5895510344428
22.385,2025-05-02 16:54:27.757432,5896510795002
22.387,2025-05-02 16:54:28.757882,5897511246335
22.389,2025-05-02 16:54:29.758344,5898511707778
22.39,2025-05-02 16:54:30.759229,5899512588630
22.391,2025-05-02 16:54:31.759640,5900513004648
22.392,2025-05-02 16:54:32.760118,5901513482277
22.393,2025-05-02 16:54:33.760967,5902514328295
22.395,2025-05-02 16:54:34.761300,5903514665109
22.396,2025-05-02 16:54:35.762504,5904515867682
22.397,2025-05-02 16:54:36.763077,5905516442460
22.399,2025-05-02 16:54:37.763570,5906516934848
22.401,2025-05-02 16:54:38.764058,5907517421829
22.402,2025-05-02 16:54:39.766472,5908519841365
22.404,2025-05-02 16:54:40.767165,5909520529309
22.407,2025-05-02 16:54:41.767910,5910521276697
22.408,2025-05-02 16:54:42.768416,5911521777123
22.41,2025-05-02 16:54:43.768805,5912522166455
22.412,2025-05-02 16:54:44.769153,5913522513640
22.414,2025-05-02 16:54:45.769488,5914522847825
22.416,2025-05-02 16:54:46.769803,5915523161935
22.419,2025-05-02 16:54:47.770174,5916523534008
22.42,2025-05-02 16:54:48.770598,5917523963526
22.417,2025-05-02 16:54:49.771110,5918524475952
22.412,2025-05-02 16:54:50.771963,5919525323803
22.405,2025-05-02 16:54:51.772289,5920525649154
22.397,2025-05-02 16:54:52.772606,5921525972061
22.389,2025-05-02 16:54:53.773120,5922526484375
22.381,2025-05-02 16:54:54.773591,5923526954134
22.373,2025-05-02 16:54:55.774754,5924528118578
22.367,2025-05-02 16:54:56.775679,5925529038911
22.359,2025-05-02 16:54:57.776172,5926529536465
22.349,2025-05-02 16:54:58.777068,5927530426743
22.338,2025-05-02 16:54:59.777543,5928530907261
22.324,2025-05-02 16:55:00.778435,5929531792945
22.307,2025-05-02 16:55:01.779298,5930532658093
22.285,2025-05-02 16:55:02.779955,5931533313648
22.259,2025-05-02 16:55:03.780439,5932533802999
22.127,2025-05-02 16:55:04.781410,5933534767035
22.113,2025-05-02 16:55:05.782265,5934535625609
22.089,2025-05-02 16:55:06.782941,5935536299627
22.058,2025-05-02 16:55:07.783328,5936536691589
21.906,2025-05-02 16:55:08.783774,5937537137681
21.895,2025-05-02 16:55:09.784274,5938537637292
21.875,2025-05-02 16:55:10.784735,5939538099310
21.851,2025-05-02 16:55:11.785216,5940538579883
21.826,2025-05-02 16:55:12.785692,5941539057975
21.8,2025-05-02 16:55:13.786148,5942539512752
21.775,2025-05-02 16:55:14.786669,5943540033011
21.752,2025-05-02 16:55:15.787393,5944540762566
